Date,Day_Month,Year,Month,Season,Quarter,Open,High,Low,Close,Adj Close,Volume,Open_Change,High_Change,Low_Change,Close_Change,Volume_Change,Gain_Loss_Open,Gain_Loss_High,Gain_Loss_Low,Gain_Loss_Close,Gain_Loss_Volume
12/13/93,12/13,1993,12,Winter,Q4,0.252232,0.263393,0.247768,0.263393,0.220825,244328000,-0.029018,-0.022321,-0.024553,-0.020089,100665600,Loss,Loss,Loss,Loss,Gain
12/14/93,12/14,1993,12,Winter,Q4,0.261161,0.265625,0.258929,0.260045,0.218018,293664000,0.008929,0.002232,0.011161,-0.003348,49336000,Gain,Gain,Gain,Loss,Gain
12/15/93,12/15,1993,12,Winter,Q4,0.258929,0.265625,0.258929,0.265625,0.222696,123883200,-0.002232,0,0,0.00558,-169780800,Loss,Gain,Gain,Gain,Loss
12/16/93,12/16,1993,12,Winter,Q4,0.263393,0.265625,0.258929,0.262277,0.21989,126369600,0.004464,0,0,-0.003348,2486400,Gain,Gain,Gain,Loss,Gain
12/17/93,12/17,1993,12,Winter,Q4,0.263393,0.265625,0.260045,0.263393,0.220825,145152000,0,0,0.001116,0.001116,18782400,Gain,Gain,Gain,Gain,Gain
12/20/93,12/20,1993,12,Winter,Q4,0.261161,0.265625,0.252232,0.254464,0.213339,189033600,-0.002232,0,-0.007813,-0.008929,43881600,Loss,Gain,Loss,Loss,Gain
12/21/93,12/21,1993,12,Winter,Q4,0.254464,0.256696,0.243304,0.245536,0.205854,251126400,-0.006697,-0.008929,-0.008928,-0.008928,62092800,Loss,Loss,Loss,Loss,Gain
12/22/93,12/22,1993,12,Winter,Q4,0.243304,0.254464,0.241071,0.25,0.209597,181372800,-0.01116,-0.002232,-0.002233,0.004464,-69753600,Loss,Loss,Loss,Gain,Loss
12/23/93,12/23,1993,12,Winter,Q4,0.243304,0.243304,0.236607,0.243304,0.203983,226956800,0,-0.01116,-0.004464,-0.006696,45584000,Gain,Loss,Loss,Loss,Gain
12/27/93,12/27,1993,12,Winter,Q4,0.247768,0.256696,0.243304,0.254464,0.213339,159936000,0.004464,0.013392,0.006697,0.01116,-67020800,Gain,Gain,Gain,Gain,Loss
12/28/93,12/28,1993,12,Winter,Q4,0.256696,0.263393,0.254464,0.260045,0.218018,159499200,0.008928,0.006697,0.01116,0.005581,-436800,Gain,Gain,Gain,Gain,Loss
12/29/93,12/29,1993,12,Winter,Q4,0.261161,0.261161,0.254464,0.254464,0.213339,107352000,0.004465,-0.002232,0,-0.005581,-52147200,Gain,Loss,Gain,Loss,Loss
12/30/93,12/30,1993,12,Winter,Q4,0.254464,0.270089,0.254464,0.265625,0.222696,314552000,-0.006697,0.008928,0,0.011161,207200000,Loss,Gain,Gain,Gain,Gain
12/31/93,12/31,1993,12,Winter,Q4,0.265625,0.270089,0.261161,0.261161,0.218954,160966400,0.011161,0,0.006697,-0.004464,-153585600,Gain,Gain,Gain,Loss,Loss
1/2/94,01/02,1994,1,Winter,Q1,0.294643,0.299107,0.287946,0.296875,0.248896,156721600,0.029018,0.029018,0.026785,0.035714,-4244800,Gain,Gain,Gain,Gain,Loss
1/3/94,01/03,1994,1,Winter,Q1,0.328125,0.328125,0.319196,0.323661,0.272328,211870400,0.033482,0.029018,0.03125,0.026786,55148800,Gain,Gain,Gain,Gain,Gain
1/6/94,01/06,1994,1,Winter,Q1,0.254464,0.25558,0.248884,0.252232,0.213066,385761600,-0.073661,-0.072545,-0.070312,-0.071429,173891200,Loss,Loss,Loss,Loss,Gain
1/7/94,01/07,1994,1,Winter,Q1,0.235491,0.236607,0.226563,0.229911,0.194211,179278400,-0.018973,-0.018973,-0.022321,-0.022321,-206483200,Loss,Loss,Loss,Loss,Loss
1/8/94,01/08,1994,1,Winter,Q1,0.300223,0.301339,0.292411,0.297991,0.251719,229275200,0.064732,0.064732,0.065848,0.06808,49996800,Gain,Gain,Gain,Gain,Gain
1/9/94,01/09,1994,1,Winter,Q1,0.315848,0.319196,0.309152,0.3125,0.26489,204288000,0.015625,0.017857,0.016741,0.014509,-24987200,Gain,Gain,Gain,Gain,Loss
1/11/94,01/11,1994,1,Winter,Q1,0.382813,0.388253,0.378348,0.385045,0.326382,218097600,0.066965,0.069057,0.069196,0.072545,13809600,Gain,Gain,Gain,Gain,Gain
1/12/94,01/12,1994,1,Winter,Q1,0.330357,0.335938,0.321429,0.323103,0.274701,309321600,-0.052456,-0.052315,-0.056919,-0.061942,91224000,Loss,Loss,Loss,Loss,Gain
1/13/94,01/13,1994,1,Winter,Q1,0.267857,0.274554,0.265625,0.273438,0.229247,531596800,-0.0625,-0.061384,-0.055804,-0.049665,222275200,Loss,Loss,Loss,Loss,Gain
1/14/94,01/14,1994,1,Winter,Q1,0.274554,0.283482,0.272321,0.276786,0.232054,214513600,0.006697,0.008928,0.006696,0.003348,-317083200,Gain,Gain,Gain,Gain,Loss
1/17/94,01/17,1994,1,Winter,Q1,0.276786,0.28125,0.267857,0.271205,0.227375,145712000,0.002232,-0.002232,-0.004464,-0.005581,-68801600,Gain,Loss,Loss,Loss,Loss
1/18/94,01/18,1994,1,Winter,Q1,0.270089,0.270089,0.258929,0.262277,0.21989,362801600,-0.006697,-0.011161,-0.008928,-0.008928,217089600,Loss,Loss,Loss,Loss,Gain
1/19/94,01/19,1994,1,Winter,Q1,0.261161,0.265625,0.256696,0.261161,0.218954,281590400,-0.008928,-0.004464,-0.002233,-0.001116,-81211200,Loss,Loss,Loss,Loss,Loss
1/20/94,01/20,1994,1,Winter,Q1,0.263393,0.274554,0.263393,0.266741,0.223632,268083200,0.002232,0.008929,0.006697,0.00558,-13507200,Gain,Gain,Gain,Gain,Loss
1/21/94,01/21,1994,1,Winter,Q1,0.296875,0.299107,0.287946,0.297991,0.249832,980134400,0.033482,0.024553,0.024553,0.03125,712051200,Gain,Gain,Gain,Gain,Gain
1/24/94,01/24,1994,1,Winter,Q1,0.296875,0.314732,0.296875,0.3125,0.261996,692148800,0,0.015625,0.008929,0.014509,-287985600,Gain,Gain,Gain,Gain,Loss
1/25/94,01/25,1994,1,Winter,Q1,0.310268,0.3125,0.296875,0.302455,0.253574,442332800,0.013393,-0.002232,0,-0.010045,-249816000,Gain,Loss,Gain,Loss,Loss
1/26/94,01/26,1994,1,Winter,Q1,0.301339,0.303571,0.296875,0.299107,0.250767,165804800,-0.008929,-0.008929,0,-0.003348,-276528000,Loss,Loss,Gain,Loss,Loss
1/27/94,01/27,1994,1,Winter,Q1,0.299107,0.305804,0.294643,0.304688,0.255446,132249600,-0.002232,0.002233,-0.002232,0.005581,-33555200,Loss,Gain,Loss,Gain,Loss
1/28/94,01/28,1994,1,Winter,Q1,0.305804,0.310268,0.301339,0.303571,0.25451,136438400,0.006697,0.004464,0.006696,-0.001117,4188800,Gain,Gain,Gain,Loss,Gain
1/31/94,01/31,1994,1,Winter,Q1,0.299107,0.301339,0.292411,0.292411,0.245154,238380800,-0.006697,-0.008929,-0.008928,-0.01116,101942400,Loss,Loss,Loss,Loss,Gain
2/2/94,02/02,1994,2,Winter,Q1,0.296875,0.296875,0.290179,0.294643,0.247025,146451200,-0.002232,-0.004464,-0.002232,0.002232,-91929600,Loss,Loss,Loss,Gain,Loss
2/3/94,02/03,1994,2,Winter,Q1,0.314732,0.323661,0.310268,0.31808,0.267632,294145600,0.017857,0.026786,0.020089,0.023437,147694400,Gain,Gain,Gain,Gain,Gain
2/5/94,02/05,1994,2,Winter,Q1,0.267857,0.279018,0.267857,0.276786,0.232888,123222400,-0.046875,-0.044643,-0.042411,-0.041294,-170923200,Loss,Loss,Loss,Loss,Loss
2/6/94,02/06,1994,2,Winter,Q1,0.253348,0.254464,0.242188,0.24442,0.206467,384921600,-0.014509,-0.024554,-0.025669,-0.032366,261699200,Loss,Loss,Loss,Loss,Gain
2/8/94,02/08,1994,2,Winter,Q1,0.299107,0.300223,0.289063,0.290737,0.245592,269561600,0.045759,0.045759,0.046875,0.046317,-115360000,Gain,Gain,Gain,Gain,Loss
2/9/94,02/09,1994,2,Winter,Q1,0.314732,0.316964,0.3125,0.315848,0.267728,101304000,0.015625,0.016741,0.023437,0.025111,-168257600,Gain,Gain,Gain,Gain,Loss
2/11/94,02/11,1994,2,Winter,Q1,0.385045,0.386161,0.36942,0.36942,0.313138,218747200,0.070313,0.069197,0.05692,0.053572,117443200,Gain,Gain,Gain,Gain,Gain
2/12/94,02/12,1994,2,Winter,Q1,0.325893,0.328125,0.31808,0.326451,0.277548,172256000,-0.059152,-0.058036,-0.05134,-0.042969,-46491200,Loss,Loss,Loss,Loss,Loss
2/14/94,02/14,1994,2,Winter,Q1,0.330357,0.339286,0.328125,0.330357,0.277962,245548800,0.004464,0.011161,0.010045,0.003906,73292800,Gain,Gain,Gain,Gain,Gain
2/15/94,02/15,1994,2,Winter,Q1,0.328125,0.334821,0.323661,0.331473,0.278901,129774400,-0.002232,-0.004465,-0.004464,0.001116,-115774400,Loss,Loss,Loss,Gain,Loss
2/16/94,02/16,1994,2,Winter,Q1,0.334821,0.334821,0.328125,0.328125,0.276084,122024000,0.006696,0,0.004464,-0.003348,-7750400,Gain,Gain,Gain,Loss,Loss
2/17/94,02/17,1994,2,Winter,Q1,0.332589,0.33817,0.323661,0.330357,0.277962,145152000,-0.002232,0.003349,-0.004464,0.002232,23128000,Loss,Gain,Loss,Gain,Gain
2/18/94,02/18,1994,2,Winter,Q1,0.325893,0.330357,0.323661,0.323661,0.272328,149072000,-0.006696,-0.007813,0,-0.006696,3920000,Loss,Loss,Gain,Loss,Gain
2/22/94,02/22,1994,2,Winter,Q1,0.323661,0.334821,0.319196,0.332589,0.27984,214569600,-0.002232,0.004464,-0.004465,0.008928,65497600,Loss,Gain,Loss,Gain,Gain
2/23/94,02/23,1994,2,Winter,Q1,0.332589,0.341518,0.330357,0.332589,0.27984,260534400,0.008928,0.006697,0.011161,0,45964800,Gain,Gain,Gain,Gain,Gain
2/24/94,02/24,1994,2,Winter,Q1,0.330357,0.332589,0.323661,0.327009,0.275145,197859200,-0.002232,-0.008929,-0.006696,-0.00558,-62675200,Loss,Loss,Loss,Loss,Loss
2/25/94,02/25,1994,2,Winter,Q1,0.330357,0.332589,0.316964,0.321429,0.27045,236824000,0,0,-0.006697,-0.00558,38964800,Gain,Gain,Loss,Loss,Gain
2/28/94,02/28,1994,2,Winter,Q1,0.323661,0.330357,0.321429,0.325893,0.274206,123827200,-0.006696,-0.002232,0.004465,0.004464,-112996800,Loss,Loss,Gain,Gain,Loss
3/1/94,03/01,1994,3,Spring,Q1,0.263393,0.267857,0.258929,0.266741,0.223632,181529600,-0.060268,-0.0625,-0.0625,-0.059152,57702400,Loss,Loss,Loss,Loss,Gain
3/2/94,03/02,1994,3,Spring,Q1,0.294643,0.300223,0.290179,0.299107,0.250767,137995200,0.03125,0.032366,0.03125,0.032366,-43534400,Gain,Gain,Gain,Gain,Loss
3/3/94,03/03,1994,3,Spring,Q1,0.319196,0.323661,0.316964,0.319196,0.268571,188473600,0.024553,0.023438,0.026785,0.020089,50478400,Gain,Gain,Gain,Gain,Gain
3/5/94,03/05,1994,3,Spring,Q1,0.276786,0.279018,0.263393,0.270089,0.227253,132899200,-0.04241,-0.044643,-0.053571,-0.049107,-55574400,Loss,Loss,Loss,Loss,Loss
3/6/94,03/06,1994,3,Spring,Q1,0.242188,0.25,0.238839,0.246652,0.208352,353684800,-0.034598,-0.029018,-0.024554,-0.023437,220785600,Loss,Loss,Loss,Loss,Gain
3/8/94,03/08,1994,3,Spring,Q1,0.292411,0.296875,0.28683,0.295759,0.249834,226844800,0.050223,0.046875,0.047991,0.049107,-126840000,Gain,Gain,Gain,Gain,Loss
3/10/94,03/10,1994,3,Spring,Q1,0.300223,0.301339,0.290179,0.295759,0.250699,129595200,0.007812,0.004464,0.003349,0,-97249600,Gain,Gain,Gain,Gain,Loss
3/11/94,03/11,1994,3,Spring,Q1,0.372768,0.375,0.366071,0.370536,0.314084,110521600,0.072545,0.073661,0.075892,0.074777,-19073600,Gain,Gain,Gain,Gain,Loss
3/14/94,03/14,1994,3,Spring,Q1,0.34375,0.34375,0.337054,0.340402,0.286414,441705600,-0.029018,-0.03125,-0.029017,-0.030134,331184000,Loss,Loss,Loss,Loss,Gain
3/15/94,03/15,1994,3,Spring,Q1,0.341518,0.341518,0.332589,0.335938,0.282658,204545600,-0.002232,-0.002232,-0.004465,-0.004464,-237160000,Loss,Loss,Loss,Loss,Loss
3/16/94,03/16,1994,3,Spring,Q1,0.334821,0.337054,0.325893,0.328125,0.276084,147168000,-0.006697,-0.004464,-0.006696,-0.007813,-57377600,Loss,Loss,Loss,Loss,Loss
3/17/94,03/17,1994,3,Spring,Q1,0.328125,0.330357,0.323661,0.325893,0.274206,156228800,-0.006696,-0.006697,-0.002232,-0.002232,9060800,Loss,Loss,Loss,Loss,Gain
3/18/94,03/18,1994,3,Spring,Q1,0.328125,0.328125,0.319196,0.324777,0.273267,223675200,0,-0.002232,-0.004465,-0.001116,67446400,Gain,Loss,Loss,Loss,Gain
3/21/94,03/21,1994,3,Spring,Q1,0.324777,0.325893,0.314732,0.316964,0.266693,246512000,-0.003348,-0.002232,-0.004464,-0.007813,22836800,Loss,Loss,Loss,Loss,Gain
3/22/94,03/22,1994,3,Spring,Q1,0.314732,0.316964,0.308036,0.3125,0.262937,242827200,-0.010045,-0.008929,-0.006696,-0.004464,-3684800,Loss,Loss,Loss,Loss,Loss
3/23/94,03/23,1994,3,Spring,Q1,0.314732,0.316964,0.305804,0.313616,0.263876,216686400,0,0,-0.002232,0.001116,-26140800,Gain,Gain,Loss,Gain,Loss
3/24/94,03/24,1994,3,Spring,Q1,0.313616,0.314732,0.303571,0.309152,0.26012,188092800,-0.001116,-0.002232,-0.002233,-0.004464,-28593600,Loss,Loss,Loss,Loss,Loss
3/25/94,03/25,1994,3,Spring,Q1,0.310268,0.310268,0.292411,0.292411,0.246034,343638400,-0.003348,-0.004464,-0.01116,-0.016741,155545600,Loss,Loss,Loss,Loss,Gain
3/28/94,03/28,1994,3,Spring,Q1,0.294643,0.303571,0.292411,0.296875,0.24979,282576000,-0.015625,-0.006697,0,0.004464,-61062400,Loss,Loss,Gain,Gain,Loss
3/29/94,03/29,1994,3,Spring,Q1,0.296875,0.301339,0.287946,0.292411,0.246034,213516800,0.002232,-0.002232,-0.004465,-0.004464,-69059200,Gain,Loss,Loss,Loss,Loss
3/30/94,03/30,1994,3,Spring,Q1,0.290179,0.296875,0.283482,0.290179,0.244157,169825600,-0.006696,-0.004464,-0.004464,-0.002232,-43691200,Loss,Loss,Loss,Loss,Loss
3/31/94,03/31,1994,3,Spring,Q1,0.290179,0.299107,0.28125,0.296875,0.24979,209059200,0,0.002232,-0.002232,0.006696,39233600,Gain,Gain,Loss,Gain,Gain
4/1/94,04/01,1994,4,Spring,Q2,0.270089,0.28125,0.267857,0.28125,0.235796,285174400,-0.02009,-0.017857,-0.013393,-0.015625,76115200,Loss,Loss,Loss,Loss,Gain
4/2/94,04/02,1994,4,Spring,Q2,0.299107,0.3125,0.296875,0.299107,0.250767,354009600,0.029018,0.03125,0.029018,0.017857,68835200,Gain,Gain,Gain,Gain,Gain
4/3/94,04/03,1994,4,Spring,Q2,0.321429,0.334821,0.319196,0.328125,0.276084,226844800,0.022322,0.022321,0.022321,0.029018,-127164800,Gain,Gain,Gain,Gain,Loss
4/4/94,04/04,1994,4,Spring,Q2,0.287946,0.296875,0.283482,0.296875,0.24979,168302400,-0.033483,-0.037946,-0.035714,-0.03125,-58542400,Loss,Loss,Loss,Loss,Loss
4/5/94,04/05,1994,4,Spring,Q2,0.276786,0.296875,0.272321,0.294643,0.247912,364156800,-0.01116,0,-0.011161,-0.002232,195854400,Loss,Gain,Loss,Loss,Gain
4/8/94,04/08,1994,4,Spring,Q2,0.295759,0.301339,0.295759,0.296875,0.250777,184755200,0.018973,0.004464,0.023438,0.002232,-179401600,Gain,Gain,Gain,Gain,Loss
4/10/94,04/10,1994,4,Spring,Q2,0.296875,0.303571,0.294643,0.301339,0.255429,162388800,0.001116,0.002232,-0.001116,0.004464,-22366400,Gain,Gain,Loss,Gain,Loss
4/11/94,04/11,1994,4,Spring,Q2,0.370536,0.371652,0.357143,0.360491,0.305569,192046400,0.073661,0.068081,0.0625,0.059152,29657600,Gain,Gain,Gain,Gain,Gain
4/13/94,04/13,1994,4,Spring,Q2,0.287946,0.290179,0.279018,0.283482,0.238522,233139200,-0.08259,-0.081473,-0.078125,-0.077009,41092800,Loss,Loss,Loss,Loss,Gain
4/14/94,04/14,1994,4,Spring,Q2,0.272321,0.283482,0.267857,0.28125,0.236644,221995200,-0.015625,-0.006697,-0.011161,-0.002232,-11144000,Loss,Loss,Loss,Loss,Loss
4/15/94,04/15,1994,4,Spring,Q2,0.279018,0.28125,0.267857,0.270089,0.227253,188350400,0.006697,-0.002232,0,-0.011161,-33644800,Gain,Loss,Gain,Loss,Loss
4/18/94,04/18,1994,4,Spring,Q2,0.272321,0.272321,0.261161,0.264509,0.222558,230294400,-0.006697,-0.008929,-0.006696,-0.00558,41944000,Loss,Loss,Loss,Loss,Gain
4/19/94,04/19,1994,4,Spring,Q2,0.265625,0.267857,0.254464,0.258929,0.217863,166252800,-0.006696,-0.004464,-0.006697,-0.00558,-64041600,Loss,Loss,Loss,Loss,Loss
4/20/94,04/20,1994,4,Spring,Q2,0.261161,0.267857,0.25,0.252232,0.212228,281848000,-0.004464,0,-0.004464,-0.006697,115595200,Loss,Gain,Loss,Loss,Gain
4/21/94,04/21,1994,4,Spring,Q2,0.254464,0.272321,0.241071,0.264509,0.222558,410536000,-0.006697,0.004464,-0.008929,0.012277,128688000,Loss,Gain,Loss,Gain,Gain
4/22/94,04/22,1994,4,Spring,Q2,0.279018,0.285714,0.254464,0.265625,0.223497,697827200,0.024554,0.013393,0.013393,0.001116,287291200,Gain,Gain,Gain,Gain,Gain
4/25/94,04/25,1994,4,Spring,Q2,0.265625,0.276786,0.263393,0.276786,0.232888,359240000,-0.013393,-0.008928,0.008929,0.011161,-338587200,Loss,Loss,Gain,Gain,Loss
4/26/94,04/26,1994,4,Spring,Q2,0.28125,0.28125,0.276786,0.279018,0.234766,164225600,0.015625,0.004464,0.013393,0.002232,-195014400,Gain,Gain,Gain,Gain,Loss
4/28/94,04/28,1994,4,Spring,Q2,0.276786,0.279018,0.265625,0.270089,0.227253,100475200,-0.004464,-0.002232,-0.011161,-0.008929,-63750400,Loss,Loss,Loss,Loss,Loss
4/29/94,04/29,1994,4,Spring,Q2,0.267857,0.272321,0.265625,0.267857,0.225375,94785600,-0.008929,-0.006697,0,-0.002232,-5689600,Loss,Loss,Gain,Loss,Loss
5/1/94,05/01,1994,5,Spring,Q2,0.283482,0.302455,0.283482,0.301339,0.252639,612136000,0.015625,0.030134,0.017857,0.033482,517350400,Gain,Gain,Gain,Gain,Gain
5/4/94,05/04,1994,5,Spring,Q2,0.301339,0.305804,0.299107,0.299107,0.251668,97899200,0.017857,0.003349,0.015625,-0.002232,-514236800,Gain,Gain,Gain,Loss,Loss
5/5/94,05/05,1994,5,Spring,Q2,0.296875,0.301339,0.287946,0.293527,0.246973,288332800,-0.004464,-0.004465,-0.011161,-0.00558,190433600,Loss,Loss,Loss,Loss,Gain
5/7/94,05/07,1994,5,Spring,Q2,0.228795,0.238839,0.228795,0.236607,0.199867,85848000,-0.06808,-0.0625,-0.059151,-0.05692,-202484800,Loss,Loss,Loss,Loss,Loss
5/8/94,05/08,1994,5,Spring,Q2,0.293527,0.297991,0.293527,0.296875,0.250777,87012800,0.064732,0.059152,0.064732,0.060268,1164800,Gain,Gain,Gain,Gain,Gain
5/10/94,05/10,1994,5,Spring,Q2,0.300223,0.340402,0.297991,0.33817,0.286649,709800000,0.006696,0.042411,0.004464,0.041295,622787200,Gain,Gain,Gain,Gain,Gain
5/12/94,05/12,1994,5,Spring,Q2,0.325893,0.333705,0.322545,0.332031,0.282292,180275200,0.02567,-0.006697,0.024554,-0.006139,-529524800,Gain,Loss,Gain,Loss,Loss
5/13/94,05/13,1994,5,Spring,Q2,0.265625,0.272321,0.261161,0.267857,0.225375,92612800,-0.060268,-0.061384,-0.061384,-0.064174,-87662400,Loss,Loss,Loss,Loss,Loss
5/16/94,05/16,1994,5,Spring,Q2,0.267857,0.272321,0.263393,0.263393,0.221619,135385600,0.002232,0,0.002232,-0.004464,42772800,Gain,Gain,Gain,Loss,Gain
5/17/94,05/17,1994,5,Spring,Q2,0.265625,0.265625,0.256696,0.262277,0.22068,180107200,-0.002232,-0.006696,-0.006697,-0.001116,44721600,Loss,Loss,Loss,Loss,Gain
5/18/94,05/18,1994,5,Spring,Q2,0.265625,0.274554,0.261161,0.273438,0.230071,123860800,0,0.008929,0.004465,0.011161,-56246400,Gain,Gain,Gain,Gain,Loss
5/19/94,05/19,1994,5,Spring,Q2,0.274554,0.290179,0.272321,0.28683,0.241339,273582400,0.008929,0.015625,0.01116,0.013392,149721600,Gain,Gain,Gain,Gain,Gain
5/20/94,05/20,1994,5,Spring,Q2,0.283482,0.287946,0.276786,0.277344,0.233357,98145600,0.008928,-0.002233,0.004465,-0.009486,-175436800,Gain,Loss,Gain,Loss,Loss
5/23/94,05/23,1994,5,Spring,Q2,0.276786,0.279018,0.267857,0.272321,0.229131,119952000,-0.006696,-0.008928,-0.008929,-0.005023,21806400,Loss,Loss,Loss,Loss,Gain
5/24/94,05/24,1994,5,Spring,Q2,0.276786,0.279018,0.270089,0.274554,0.23101,126448000,0,0,0.002232,0.002233,6496000,Gain,Gain,Gain,Gain,Gain
5/25/94,05/25,1994,5,Spring,Q2,0.270089,0.283482,0.267857,0.279018,0.234766,136113600,-0.006697,0.004464,-0.002232,0.004464,9665600,Loss,Gain,Loss,Gain,Gain
5/26/94,05/26,1994,5,Spring,Q2,0.28125,0.28125,0.270089,0.272321,0.229131,73035200,0.011161,-0.002232,0.002232,-0.006697,-63078400,Gain,Loss,Gain,Loss,Loss
5/27/94,05/27,1994,5,Spring,Q2,0.270089,0.274554,0.263393,0.267299,0.225793,108684800,-0.011161,-0.006696,-0.006696,-0.005022,35649600,Loss,Loss,Loss,Loss,Gain
5/31/94,05/31,1994,5,Spring,Q2,0.263393,0.263393,0.254464,0.261161,0.220608,257398400,-0.006696,-0.011161,-0.008929,-0.006138,148713600,Loss,Loss,Loss,Loss,Gain
6/1/94,06/01,1994,6,Summer,Q2,0.301339,0.303571,0.290179,0.292411,0.245154,366508800,0.037946,0.040178,0.035715,0.03125,109110400,Gain,Gain,Gain,Gain,Gain
6/4/94,06/04,1994,6,Summer,Q2,0.303571,0.303571,0.292411,0.299107,0.251668,129091200,0.002232,0,0.002232,0.006696,-237417600,Gain,Gain,Gain,Gain,Loss
6/5/94,06/05,1994,6,Summer,Q2,0.287946,0.292411,0.279018,0.288504,0.242747,187779200,-0.015625,-0.01116,-0.013393,-0.010603,58688000,Loss,Loss,Loss,Loss,Gain
6/6/94,06/06,1994,6,Summer,Q2,0.245536,0.247768,0.241071,0.24442,0.206467,126033600,-0.04241,-0.044643,-0.037947,-0.044084,-61745600,Loss,Loss,Loss,Loss,Loss
6/7/94,06/07,1994,6,Summer,Q2,0.234375,0.236607,0.232143,0.233259,0.197039,97384000,-0.011161,-0.011161,-0.008928,-0.011161,-28649600,Loss,Loss,Loss,Loss,Loss
6/9/94,06/09,1994,6,Summer,Q2,0.314732,0.31808,0.3125,0.317522,0.269147,91425600,0.080357,0.081473,0.080357,0.084263,-5958400,Gain,Gain,Gain,Gain,Loss
6/10/94,06/10,1994,6,Summer,Q2,0.333705,0.334682,0.321429,0.323661,0.27435,526915200,0.018973,0.016602,0.008929,0.006139,435489600,Gain,Gain,Gain,Gain,Gain
6/12/94,06/12,1994,6,Summer,Q2,0.330357,0.342634,0.329241,0.335379,0.285138,238089600,-0.003348,0.007952,0.007812,0.011718,-288825600,Loss,Gain,Gain,Gain,Loss
6/13/94,06/13,1994,6,Summer,Q2,0.235491,0.242746,0.235491,0.241071,0.203638,92904000,-0.094866,-0.099888,-0.09375,-0.094308,-145185600,Loss,Loss,Loss,Loss,Loss
6/14/94,06/14,1994,6,Summer,Q2,0.243304,0.24442,0.237723,0.241629,0.204109,154358400,0.007813,0.001674,0.002232,0.000558,61454400,Gain,Gain,Gain,Gain,Gain
6/15/94,06/15,1994,6,Summer,Q2,0.241071,0.25,0.239955,0.248326,0.209766,159476800,-0.002233,0.00558,0.002232,0.006697,5118400,Loss,Gain,Gain,Gain,Gain
6/16/94,06/16,1994,6,Summer,Q2,0.247768,0.247768,0.233259,0.235491,0.198924,218220800,0.006697,-0.002232,-0.006696,-0.012835,58744000,Gain,Loss,Loss,Loss,Gain
6/17/94,06/17,1994,6,Summer,Q2,0.232143,0.238839,0.231027,0.236607,0.199867,224492800,-0.015625,-0.008929,-0.002232,0.001116,6272000,Loss,Loss,Loss,Gain,Gain
6/20/94,06/20,1994,6,Summer,Q2,0.234375,0.243304,0.232143,0.242188,0.204581,199897600,0.002232,0.004465,0.001116,0.005581,-24595200,Gain,Gain,Gain,Gain,Loss
6/21/94,06/21,1994,6,Summer,Q2,0.239955,0.243304,0.229911,0.232143,0.196096,243275200,0.00558,0,-0.002232,-0.010045,43377600,Gain,Gain,Loss,Loss,Gain
6/22/94,06/22,1994,6,Summer,Q2,0.234375,0.238839,0.232143,0.234375,0.197982,113859200,-0.00558,-0.004465,0.002232,0.002232,-129416000,Loss,Loss,Gain,Gain,Loss
6/23/94,06/23,1994,6,Summer,Q2,0.234375,0.234375,0.222098,0.22433,0.189496,203896000,0,-0.004464,-0.010045,-0.010045,90036800,Gain,Loss,Loss,Loss,Gain
6/24/94,06/24,1994,6,Summer,Q2,0.22433,0.233259,0.220982,0.228655,0.19315,292857600,-0.010045,-0.001116,-0.001116,0.004325,88961600,Loss,Loss,Loss,Gain,Gain
6/27/94,06/27,1994,6,Summer,Q2,0.225446,0.234375,0.219866,0.234375,0.197982,255953600,0.001116,0.001116,-0.001116,0.00572,-36904000,Gain,Gain,Loss,Gain,Loss
6/28/94,06/28,1994,6,Summer,Q2,0.234375,0.242188,0.228795,0.238839,0.201752,174227200,0.008929,0.007813,0.008929,0.004464,-81726400,Gain,Gain,Gain,Gain,Loss
6/29/94,06/29,1994,6,Summer,Q2,0.238839,0.242188,0.231027,0.233259,0.197039,135564800,0.004464,0,0.002232,-0.00558,-38662400,Gain,Gain,Gain,Loss,Loss
6/30/94,06/30,1994,6,Summer,Q2,0.234375,0.239955,0.234375,0.236607,0.199867,101729600,-0.004464,-0.002233,0.003348,0.003348,-33835200,Loss,Loss,Gain,Gain,Loss
7/1/94,07/01,1994,7,Summer,Q3,0.285714,0.296875,0.279018,0.295759,0.24796,298793600,0.051339,0.05692,0.044643,0.059152,197064000,Gain,Gain,Gain,Gain,Gain
7/2/94,07/02,1994,7,Summer,Q3,0.299107,0.331473,0.299107,0.325893,0.274206,725446400,0.013393,0.034598,0.020089,0.030134,426652800,Gain,Gain,Gain,Gain,Gain
7/3/94,07/03,1994,7,Summer,Q3,0.330357,0.340402,0.328125,0.33817,0.284536,310396800,0.03125,0.008929,0.029018,0.012277,-415049600,Gain,Gain,Gain,Gain,Loss
7/4/94,07/04,1994,7,Summer,Q3,0.299107,0.301339,0.292411,0.297991,0.250729,77369600,-0.03125,-0.039063,-0.035714,-0.040179,-233027200,Loss,Loss,Loss,Loss,Loss
7/6/94,07/06,1994,7,Summer,Q3,0.243304,0.247768,0.243304,0.245536,0.20741,140246400,-0.055803,-0.053571,-0.049107,-0.052455,62876800,Loss,Loss,Loss,Loss,Gain
